"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.745","1.97","5.167","7.172","5.319","6.473","7.575","7.997","10.697","10.969","11.254","11.533","11.762","11.916","12.182","12.376","12.588","13.46","14.03","15.366","16.46","17.586","18.572","19.686","20.816","21.886","23.317","24.44","25.838","25.28","25.85","25.639",
"American Samoa","ASM","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.538","20.736","19.682","17.403","15.519","16.398","16.9","15.3","13.719","12.876","14.555","13.77","12.594","11.819","10.86","10.548","9.471","9.009","12.461","11.908","11.904","12.437","13.03","14.112","14.245","13.809","13.636","12.832","12.855","15.251","12.62","9.203",
"Austria","AUT","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.988","4.25","4.737","4.713","5.663","7.123","7.762","7.38","5.54","6.88","6.189","7.635","7.983","12.221","11.546","9.767","9.212","8.393","11.128","9.503","8.76","9.512","9.352","10.56","11.035","12.09","10.696","9.357","9.12","11.234","10.678","9.498",
"Azerbaijan","AZE","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.539","3.077","7.667","10.709","12.206","13.608","15.153","16.494","17.915","19.147","18.853","18.593","17.124","15.457","14.425","15.034","15.184","15.362","12.573","16.677","13.878","11.908","11.19","11.216","11.148","11.269","11","11.011","10.86","14.594","12.284","11.358",
"Burundi","BDI","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.67","4.753","4.864","4.857","4.936","4.959","4.903","4.85","4.941","4.969","4.972","4.985","5.094","5.075","5.169","5.173","4.124","2.97","3.086","3.213","3.38","3.578","3.83","4.166","3.776","3.274","2.782","2.285","1.782","2.11","2.04","1.926",
"Belgium","BEL","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.022","11.296","17.373","20.603","19.71","17.29","17.653","18.286","22.723","12.88","14.336","16.02","20.053","15.748","20.987","18.8","17.089","17.354","21.475","22.424","18.727","20.417","24.701","23.948","23.772","21.707","20.253","16.193","15.98","15.506","19.938","18.007",
"Benin","BEN","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.381","2.365","2.224","2.129","1.979","1.864","1.728","1.607","1.468","1.33","1.194","1.054","1.116","1.168","1.231","1.274","1.316","1.372","1.435","1.487","5.097","4.8","4.497","4.248","4.051","3.759","3.456","3.171","3.198","3.65","3.447","3.336",
"Burkina Faso","BFA","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.042","4.127","4.045","4.034","3.929","3.813","3.832","3.78","3.812","3.924","3.902","3.982","3.991","4.882","5.642","5.112","4.57","4.841","5.184","5.394","5.726","6.031","6.346","6.678","6.969","7.206","7.478","7.744","7.761","8.457","8.318","8.308",
"Bangladesh","BGD","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.697","5.972","6.136","6.295","6.544","6.733","7.403","8.124","8.793","9.548","8.782","7.815","6.798","7.154","7.525","5.794","6.766","7.635","8.452","5.91","7.155","8.395","9.63","9.652","9.688","9.708","10.223","10.297","10.371","12.138","11.528","10.634",
"Bulgaria","BGR","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.203","33.263","35.539","27.734","24.091","27.132","30.323","27.03","30.633","35.755","42.228","38.823","29.298","24.956","23.318","18.873","14.492","13.791","17.916","23.259","26.041","29.569","30.282","23.825","21.264","17.446","13.254","13.204","9.309","14.561","16.15","11.165",
"Bahrain","BHR","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.484","2.481","2.299","2.413","2.283","2.226","2.2","2.156","2.164","2.175","2.247","2.284","2.244","2.147","2.08","2.083","2.119","2.237","2.377","2.431","2.631","2.712","2.758","2.749","2.756","2.845","2.963","3.077","3.161","4.406","3.836","3.411",
"Bahamas, The","BHS","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.986","23.771","20.692","22.572","18.527","18.84","16.746","10.578","10.603","12.458","14.282","17.826","20.583","18.228","17.026","14.9","16.796","14.638","22.945","24.04","25.274","29.453","32.889","26.06","21.586","20.919","16.974","22.245","22.352","27.256","24.675","21.356",
"Bosnia and Herzegovina","BIH","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.859","31.708","33.994","36.691","38.729","40.507","42.165","43.983","45.5","47.781","49.083","51.282","53.241","55.593","57.579","59.967","55.544","44.92","46.706","55.681","56.654","62.95","59.923","61.838","60.467","52.954","43.897","35.985","31.632","32.679","31.971","30.175",
"Belarus","BLR","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.343","6.981","18.993","28.593","39.299","53.075","36.657","30.04","27.556","26.218","24.641","23.165","21.804","20.577","19.022","17.618","16.146","14.81","13.073","13.304","13.209","13.073","13.022","13","12.769","12.733","11.33","12.716","12.93","13.776","11.305","12.736",
"Belize","BLZ","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.884","14.781","14.731","17.182","18.929","22.082","17.188","20.817","17.71","14.519","11.476","14.577","14.573","14.688","14.763","12.387","11.76","11.328","11.425","11.451","11.532","11.603","11.699","12.118","11.325","11.288","9.789","11.784","13.882","16.689","15.575","14.534",
"Bermuda","BMU","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.123","5.321","5.155","5.124","4.471","3.844","3.196","3.296","3.564","3.608","3.752","3.829","3.928","3.97","4.066","4.048","4.203","4.25","4.234","4.261","4.247","2.51","5.224","2.989","5.75","6.064","5.937","6.645","6.493","14.876","8.101","7.134",
"Brazil","BRA","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.927","10","9.801","10.304","11.038","11.821","13.472","15.354","16.836","16.168","16.432","16.727","17.122","15.739","16.825","15.578","14.518","13.506","15.278","13.583","13.164","12.884","12.951","12.957","16.39","23.356","25.14","24.714","23.421","26.681","24.404","18.526",
"Barbados","BRB","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.466","37.154","40.554","35.603","33.826","24.695","26.216","20.042","18.206","18.121","20.584","20.562","23.877","21.418","18.092","18.43","15.282","16.172","23.745","25.713","22.935","25.737","27.034","28.574","27.973","24.655","26.567","24.119","29.615","33.612","31.561","27.725",
"Brunei Darussalam","BRN","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.71","11.202","11.485","11.932","12.304","12.553","12.683","12.951","13.306","13.558","13.838","14.269","14.676","15.088","15.651","16.451","16.991","17.675","18.513","19.6","20.602","21.376","22.148","23.043","25.317","27.295","29.596","30.328","19.073","22.993","20.971","20.721",
"Bhutan","BTN","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.778","4.833","4.787","4.818","4.839","4.802","4.786","4.783","4.192","3.989","3.99","4.232","4.373","6.455","10.182","9.36","10.519","10.257","10.398","6.982","6.628","6.941","9.02","8.257","7.993","10.213","12.433","14.8","9.57","18.854","13.39","12.623",
"Botswana","BWA","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.664","24.187","28.695","33.17","32.868","32.7","33.163","34.009","31.804","29.871","33.1","37.681","42.062","36.873","31.916","27.25","26.721","26.21","25.911","28.836","29.695","30.515","31.111","32.03","33.006","33.39","34.171","34.869","35.579","39.331","37.647","36.879",
"Central African Republic","CAF","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.847","10.021","10.136","10.148","10.103","10.097","10.091","9.962","9.886","9.769","9.601","9.544","9.428","9.244","9.122","8.977","8.908","8.761","8.815","9.189","8.97","8.864","8.869","9.082","9.285","9.249","9.354","9.206","9.278","10.305","10.014","9.948",
"Canada","CAN","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.539","19.744","19.704","17.937","16.366","16.894","17.14","16.565","15.31","13.862","14.511","15.395","15.35","14.994","14.134","12.865","12.289","13.041","18.334","17.276","16.099","16.102","15.17","14.977","15.026","14.791","13.206","12.471","12.272","20.832","14.564","11.256",
"Central Europe and the Baltics","CEB","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9342623683701","22.4330968652161","24.9527297671192","24.6290991672622","23.2282311829117","21.7144388948202","18.9900906846762","19.1494763962018","23.7738924863606","27.2542036558989","28.9773368983333","30.0438617676341","28.5390045738356","29.3889336755494","27.0896821198335","23.0609193684869","18.0056539789606","15.8372182709149","22.0276199480711","24.3834204593577","25.0586521651284","25.6332252412683","25.8545443454554","23.0008541223042","20.4232150783115","17.4528651971624","14.7375628675333","12.3679991030052","11.3542571518386","13.2390845986962","14.3312984223514","12.1910601797822",
"Switzerland","CHE","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.073","4.802","6.168","4.864","4.729","5.194","7.957","4.715","5.629","5.623","5.757","7.133","8.301","8.05","8.475","7.909","6.808","6.666","7.948","7.76","7.571","8.614","8.717","8.645","9.228","8.753","8.13","8.375","8.76","9.161","8.894","7.488",
"Channel Islands","CHI","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.559","12.161","14.961","15.711","15.364","15.358","14.292","12.918","12.374","10.556","10.716","11.625","12.678","13.391","13.269","12.31","11.452","12.125","17.879","18.71","19.238","21.838","23.458","22.494","20.62","18.767","17.025","15.298","15.032","16.984","16.007","14.718",
"Chile","CHL","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.998","9.242","10.001","11.758","10.211","14.686","14.102","14.955","21.787","20.924","21.661","21.748","20.552","20.162","18.748","18.485","18.212","19.972","23.587","17.26","15.708","14.883","14.634","14.981","14.396","14.783","16.153","16.72","19.125","23.571","19.003","16.452",
"China","CHN","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.934","5.004","5.77","6.327","6.65","7.016","7.346","7.445","7.539","7.606","8.875","9.886","10.652","10.426","10.482","10.286","10.154","10.774","11.138","10.761","10.912","11.093","11.255","11.446","11.619","11.49","11.324","10.49","11.576","13.67","13.408","14.335",
"Cote d'Ivoire","CIV","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.168","10.247","8.912","7.581","6.208","6.152","6.087","6.111","6.47","6.814","7.164","7.498","7.847","8.052","8.388","8.663","8.984","9.218","9.522","9.749","10.223","10.27","5.295","3.981","2.649","1.274","4.387","3.822","3.26","3.716","3.598","3.396",
"Cameroon","CMR","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.423","14.611","14.999","14.91","15.127","15.332","14.848","14.376","13.925","13.489","13.006","11.382","9.751","8.123","6.6","5.357","4.137","4.501","4.867","5.24","5.35","5.458","5.582","5.708","5.764","5.834","5.902","5.952","6.012","6.616","6.476","6.35",
"Congo, Dem. Rep.","COD","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.586","6.586","6.595","6.515","6.479","6.474","6.491","6.446","6.447","6.444","6.375","6.305","6.252","6.211","6.185","6.83","7.465","8.113","8.8","9.414","10.074","10.74","10.661","10.596","10.579","10.583","10.529","10.473","10.465","11.841","11.317","11.193",
"Congo, Rep.","COG","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.582","36.842","37.224","37.665","37.742","38.043","38.484","38.673","39.148","39.196","39.617","39.928","40.38","40.648","40.867","40.829","41.219","40.808","40.63","40.683","40.789","40.472","40.684","40.38","40.566","40.673","40.378","40.273","40.021","43.221","41.814","41.124",
"Colombia","COL","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.284","14.031","10.94","10.445","13.2","18.222","18.944","23.893","32.366","32.468","22.367","23.066","20.994","20.945","18.475","17.623","16.993","17.39","17.812","17.212","16.25","15.039","13.931","13.982","12.489","13.67","13.812","14.545","16.019","20.857","19.629","16.794",
"Comoros","COM","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.689","11.36","11.419","11.543","11.331","11.391","11.253","11.277","11.269","11.129","11.31","11.318","11.3","11.289","12.058","12.85","13.688","14.412","15.237","16.031","16.839","17.691","18.486","19.41","19.386","19.25","19.213","19.245","19.342","21.356","20.581","20.471",
"Cabo Verde","CPV","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.281","18.203","18.277","18.163","18.252","18.315","18.354","18.388","18.477","18.58","18.965","19.148","19.405","19.573","19.887","20.141","20.304","20.711","21.121","21.353","22.189","23.171","24.164","25.208","26.296","27.387","28.644","24.13","24.373","28.915","26.745","26.438",
"Costa Rica","CRI","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.103","6.825","7.654","6.901","10.858","10.334","10.03","9.334","12.23","9.594","12.322","12.847","13.396","12.531","11.801","10.907","8.648","10.096","16.07","15.277","17.785","19.106","18.852","20.825","19.613","17.798","17.816","21.133","27.892","33.532","33.306","27.591",
"Caribbean small states","CSS","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3212784412038","21.8391957957735","21.0108788802918","20.4551528814386","20.1687297405299","18.6570319559756","18.4368079475989","17.6846722436201","17.7714214585795","17.1326819441344","16.5336228816338","16.4906898160261","16.7253213102194","15.6164252824326","14.9848187608571","13.9241015509035","13.6528877692172","13.5572060002161","15.7512085749139","15.9597403496498","15.7669528918284","17.1020370380678","18.7521537397385","17.5938035147691","17.538531741222","18.6666845781601","17.3486471288759","16.372389421656","15.7148820152473","19.6147272984618","18.4531900029453","17.084043084449",
"Cuba","CUB","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.767","12.964","13.212","13.26","13.568","12.291","11.955","11.119","10.94","9.693","7.839","6.356","4.24","4.038","4.425","4.244","4.239","3.245","3.501","6.347","8.055","9.203","8.648","6.765","6.474","5.363","4.995","4.703","3.486","3.397","3.679","3.517",
"Curacao","CUW","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.328","4.056","3.635","4.008","3.879","4.615","5.384","5.558","8.606","6.633","5.791","7.286","8.471","7.509","12.048","8.477","9.716","7.936","12.726","14.991","21.533","27.456","39.38","36.517","33.934","25.679","26.656","24.612","18.851","23.49","17.766","18.5",
"Czechia","CZE","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.036","4.524","6.972","7.877","7.147","6.419","6.742","9.263","16.132","17.278","16.296","15.587","16.062","21.335","19.311","16.609","10.587","9.822","16.627","18.267","18.146","19.854","18.638","15.044","11.312","9.91","7.386","6.371","5.338","7.213","7.564","6.209",
"Germany","DEU","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.199","5.447","7.645","9.436","8.704","10.482","11.946","10.846","9.873","9.489","8.991","11.085","13.639","15.369","16.837","14.806","12.632","11.042","12.451","10.715","9.148","8.665","8.436","8.323","7.861","7.836","7.611","7.085","6.596","7.526","7.318","6.395",
"Djibouti","DJI","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.753","52.875","53.623","53.872","54.338","54.87","55.19","55.557","56.007","56.872","57.487","58.246","59.198","60.198","61.138","62.312","63.551","64.772","66.233","67.326","68.058","69.045","69.871","70.599","71.44","72.218","73.127","73.008","73.05","77.467","75.618","75.925",
"Dominica","DMA","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.742","12.12","14.484","10.184","7.799","8.96","6.582","6.698","9.354","6.504","7.279","8.725","10.555","8.417","8.622","7.868","7.602","8.657","15.2","17.861","18.137","16.691","16.178","15.516","13.137","13.491","12.892","11.771","10.361","12.529","10.696","8.322",
"Dominican Republic","DOM","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.479","8.321","8.356","8.417","8.373","8.364","8.309","8.318","8.301","8.289","9.349","9.166","10.399","8.827","10.878","7.264","8.659","6.936","8.474","8.132","11.006","11.992","12.011","9.326","12.213","11.802","9.979","10.332","11.555","11.636","11.587","10.749",
"Algeria","DZA","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.28","41.741","44.699","47.207","54.27","48.524","43.26","45.841","49.159","52.291","48.253","47.071","44.524","34.797","31.308","23.975","26.768","22.634","19.373","19","20.138","25.149","22.349","22.742","27.05","22.344","22.793","23.122","23.399","26.905","25.223","24.863",
